original_image_path,frame,district,severity,max_dbz,rain_pixels,rain_level,rain_level_data
cropped_districts_by_frame/north/20260504_180023\frame_000\สัมพันธวงศ์.png,0,สัมพันธวงศ์,56.5,56.5,4,ฝนหนัก,3
cropped_districts_by_frame/central/20260312_070000\frame_000\สะพานสูง.png,0,สะพานสูง,45.06779479980469,61.5,295,ฝนหนัก,3
cropped_districts_by_frame/north/20260312_060023\frame_001\บางรัก.png,1,บางรัก,47.4375,54.0,8,ฝนหนัก,3
cropped_districts_by_frame/central/20260520_210000\frame_000\พระนคร.png,0,พระนคร,49.68965530395508,54.0,29,ฝนหนัก,3
cropped_districts_by_frame/central/20260312_060001\frame_000\ยานนาวา.png,0,ยานนาวา,46.21519088745117,54.0,79,ฝนหนัก,3
cropped_districts_by_frame/central/20260520_200001\frame_008\บางรัก.png,8,บางรัก,46.3684196472168,54.0,19,ฝนหนัก,3
cropped_districts_by_frame/central/20260520_210000\frame_007\สวนหลวง.png,7,สวนหลวง,45.31818008422852,54.0,165,ฝนหนัก,3
cropped_districts_by_frame/central/20260312_060001\frame_004\สะพานสูง.png,4,สะพานสูง,45.732757568359375,61.5,290,ฝนหนัก,3
cropped_districts_by_frame/central/20260520_200001\frame_004\ธนบุรี.png,4,ธนบุรี,48.761905670166016,54.0,21,ฝนหนัก,3
cropped_districts_by_frame/north/20260312_060023\frame_010\สะพานสูง.png,10,สะพานสูง,47.04770278930664,59.0,283,ฝนหนัก,3
cropped_districts_by_frame/north/20260520_200023\frame_008\บางกะปิ.png,8,บางกะปิ,47.54166793823242,54.0,12,ฝนหนัก,3
cropped_districts_by_frame/central/20260520_210000\frame_008\สะพานสูง.png,8,สะพานสูง,51.12025451660156,56.5,316,ฝนหนัก,3
cropped_districts_by_frame/north/20260520_210023\frame_005\วัฒนา.png,5,วัฒนา,46.44117736816406,54.0,85,ฝนหนัก,3
cropped_districts_by_frame/central/20260520_200001\frame_010\บางกอกใหญ่.png,10,บางกอกใหญ่,48.1363639831543,54.0,55,ฝนหนัก,3
cropped_districts_by_frame/central/20260520_200001\frame_010\บางคอแหลม.png,10,บางคอแหลม,53.48717880249024,56.5,39,ฝนหนัก,3
cropped_districts_by_frame/central/20260520_200001\frame_006\คลองสาน.png,6,คลองสาน,48.16666793823242,54.0,3,ฝนหนัก,3
cropped_districts_by_frame/north/20260520_210023\frame_002\ยานนาวา.png,2,ยานนาวา,46.783504486083984,54.0,97,ฝนหนัก,3
cropped_districts_by_frame/central/20260520_210000\frame_007\คันนายาว.png,7,คันนายาว,45.61538314819336,56.5,260,ฝนหนัก,3
cropped_districts_by_frame/central/20260508_190000\frame_006\ห้วยขวาง.png,6,ห้วยขวาง,45.5217399597168,56.5,115,ฝนหนัก,3
cropped_districts_by_frame/central/20260504_180001\frame_009\ทวีวัฒนา.png,9,ทวีวัฒนา,51.62422180175781,66.5,322,ฝนหนัก,3
cropped_districts_by_frame/central/20260520_200001\frame_003\บางพลัด.png,3,บางพลัด,45.287879943847656,54.0,33,ฝนหนัก,3
cropped_districts_by_frame/central/20260218_120002\frame_000\ทวีวัฒนา.png,0,ทวีวัฒนา,45.0,46.5,5,ฝนหนัก,3
cropped_districts_by_frame/central/20260218_130000\frame_003\หนองแขม.png,3,หนองแขม,49.60546875,66.5,128,ฝนหนัก,3
cropped_districts_by_frame/north/20260508_170022\frame_006\สายไหม.png,6,สายไหม,51.5,51.5,2,ฝนหนัก,3
cropped_districts_by_frame/central/20260508_190000\frame_005\บางกอกใหญ่.png,5,บางกอกใหญ่,46.890625,56.5,32,ฝนหนัก,3
cropped_districts_by_frame/central/20260520_200001\frame_007\ภาษีเจริญ.png,7,ภาษีเจริญ,48.13563919067383,56.5,188,ฝนหนัก,3
cropped_districts_by_frame/central/20260504_180001\frame_006\บางกอกน้อย.png,6,บางกอกน้อย,52.012821197509766,59.0,117,ฝนหนัก,3
cropped_districts_by_frame/central/20260520_210000\frame_003\บางกะปิ.png,3,บางกะปิ,46.75380706787109,59.0,197,ฝนหนัก,3
cropped_districts_by_frame/north/20260520_210023\frame_009\พระโขนง.png,9,พระโขนง,45.375,54.0,100,ฝนหนัก,3
cropped_districts_by_frame/central/20260520_210000\frame_001\คลองเตย.png,1,คลองเตย,52.49431991577149,66.5,88,ฝนหนัก,3
cropped_districts_by_frame/north/20260510_010023\frame_002\คลองสาน.png,2,คลองสาน,48.16666793823242,54.0,3,ฝนหนัก,3
cropped_districts_by_frame/central/20260508_190000\frame_006\ดินแดง.png,6,ดินแดง,52.52941131591797,56.5,85,ฝนหนัก,3
cropped_districts_by_frame/north/20260226_170024\frame_002\ทวีวัฒนา.png,2,ทวีวัฒนา,49.0,51.5,4,ฝนหนัก,3
cropped_districts_by_frame/central/20260520_200001\frame_006\ป้อมปราบศัตรูพ่าย.png,6,ป้อมปราบศัตรูพ่าย,51.91666793823242,54.0,6,ฝนหนัก,3
cropped_districts_by_frame/north/20260504_160022\frame_000\ดอนเมือง.png,0,ดอนเมือง,45.17753601074219,64.0,276,ฝนหนัก,3
cropped_districts_by_frame/central/20260520_200001\frame_010\คันนายาว.png,10,คันนายาว,46.32558059692383,59.0,172,ฝนหนัก,3
cropped_districts_by_frame/north/20260508_190023\frame_004\บางรัก.png,4,บางรัก,49.83333206176758,54.0,3,ฝนหนัก,3
cropped_districts_by_frame/north/20260504_180023\frame_003\คลองสาน.png,3,คลองสาน,63.16666793823242,66.5,3,ฝนหนัก,3
cropped_districts_by_frame/central/20260508_190000\frame_001\คันนายาว.png,1,คันนายาว,45.66977691650391,54.0,268,ฝนหนัก,3
cropped_districts_by_frame/central/20260312_060001\frame_001\สะพานสูง.png,1,สะพานสูง,45.08885192871094,64.0,287,ฝนหนัก,3
cropped_districts_by_frame/central/20260523_010000\frame_005\สัมพันธวงศ์.png,5,สัมพันธวงศ์,51.5,51.5,1,ฝนหนัก,3
cropped_districts_by_frame/central/20260312_060001\frame_005\บางกะปิ.png,5,บางกะปิ,45.45196533203125,59.0,229,ฝนหนัก,3
cropped_districts_by_frame/central/20260504_160000\frame_007\หลักสี่.png,7,หลักสี่,46.34234237670898,54.0,111,ฝนหนัก,3
cropped_districts_by_frame/central/20260312_060001\frame_008\สะพานสูง.png,8,สะพานสูง,49.14240646362305,64.0,316,ฝนหนัก,3
cropped_districts_by_frame/central/20260520_200001\frame_009\ดินแดง.png,9,ดินแดง,49.61170196533203,56.5,94,ฝนหนัก,3
cropped_districts_by_frame/central/20260504_180001\frame_006\พระนคร.png,6,พระนคร,50.69355010986328,54.0,31,ฝนหนัก,3
cropped_districts_by_frame/central/20260504_180001\frame_000\สวนหลวง.png,0,สวนหลวง,45.80555725097656,56.5,108,ฝนหนัก,3
cropped_districts_by_frame/central/20260523_010000\frame_009\บางรัก.png,9,บางรัก,48.6875,54.0,8,ฝนหนัก,3
cropped_districts_by_frame/central/20260523_010000\frame_004\คลองสาน.png,4,คลองสาน,51.5,54.0,6,ฝนหนัก,3
cropped_districts_by_frame/central/20260520_200001\frame_009\ป้อมปราบศัตรูพ่าย.png,9,ป้อมปราบศัตรูพ่าย,49.0,54.0,3,ฝนหนัก,3
cropped_districts_by_frame/central/20260312_070000\frame_002\คันนายาว.png,2,คันนายาว,48.20967864990234,56.5,155,ฝนหนัก,3
cropped_districts_by_frame/north/20260510_010023\frame_000\ภาษีเจริญ.png,0,ภาษีเจริญ,48.5216064453125,56.5,162,ฝนหนัก,3
cropped_districts_by_frame/central/20260520_200001\frame_011\จอมทอง.png,11,จอมทอง,46.9455451965332,54.0,202,ฝนหนัก,3
cropped_districts_by_frame/north/20260312_060023\frame_000\สาทร.png,0,สาทร,50.59090805053711,54.0,22,ฝนหนัก,3
cropped_districts_by_frame/central/20260520_210000\frame_003\บางคอแหลม.png,3,บางคอแหลม,46.92856979370117,51.5,35,ฝนหนัก,3
cropped_districts_by_frame/central/20260520_210000\frame_000\วังทองหลาง.png,0,วังทองหลาง,49.26845550537109,56.5,149,ฝนหนัก,3
cropped_districts_by_frame/central/20260520_210000\frame_004\คลองสาน.png,4,คลองสาน,45.66666793823242,46.5,6,ฝนหนัก,3
cropped_districts_by_frame/central/20260520_200001\frame_005\หนองแขม.png,5,หนองแขม,46.213897705078125,54.0,367,ฝนหนัก,3
cropped_districts_by_frame/central/20260520_200001\frame_007\สายไหม.png,7,สายไหม,45.59999847412109,66.5,50,ฝนหนัก,3
cropped_districts_by_frame/north/20260504_170022\frame_003\มีนบุรี.png,3,มีนบุรี,54.31653594970703,66.5,387,ฝนหนัก,3
cropped_districts_by_frame/central/20260520_210000\frame_004\บึงกุ่ม.png,4,บึงกุ่ม,47.66740036010742,59.0,227,ฝนหนัก,3
cropped_districts_by_frame/north/20260520_200023\frame_011\บางคอแหลม.png,11,บางคอแหลม,50.66666793823242,54.0,30,ฝนหนัก,3
cropped_districts_by_frame/north/20260426_160026\frame_000\ลาดพร้าว.png,0,ลาดพร้าว,48.823368072509766,59.0,184,ฝนหนัก,3
cropped_districts_by_frame/north/20260312_060023\frame_007\สะพานสูง.png,7,สะพานสูง,49.19736862182617,59.0,304,ฝนหนัก,3
cropped_districts_by_frame/central/20260520_200001\frame_005\ธนบุรี.png,5,ธนบุรี,50.875,56.5,28,ฝนหนัก,3
cropped_districts_by_frame/central/20260524_030001\frame_010\สัมพันธวงศ์.png,10,สัมพันธวงศ์,49.0,54.0,3,ฝนหนัก,3
cropped_districts_by_frame/central/20260312_060001\frame_010\สะพานสูง.png,10,สะพานสูง,45.44444274902344,59.0,315,ฝนหนัก,3
cropped_districts_by_frame/north/20260508_180027\frame_004\มีนบุรี.png,4,มีนบุรี,48.57182312011719,64.0,362,ฝนหนัก,3
cropped_districts_by_frame/central/20260504_160000\frame_002\ดอนเมือง.png,2,ดอนเมือง,49.69488906860352,66.5,313,ฝนหนัก,3
cropped_districts_by_frame/north/20260312_070022\frame_003\มีนบุรี.png,3,มีนบุรี,48.72850799560547,64.0,442,ฝนหนัก,3
cropped_districts_by_frame/central/20260520_200001\frame_003\คลองสาน.png,3,คลองสาน,49.0,54.0,3,ฝนหนัก,3
cropped_districts_by_frame/north/20260504_170022\frame_006\มีนบุรี.png,6,มีนบุรี,50.44270706176758,66.5,480,ฝนหนัก,3
cropped_districts_by_frame/central/20260508_190000\frame_005\พระนคร.png,5,พระนคร,50.296295166015625,54.0,27,ฝนหนัก,3
cropped_districts_by_frame/north/20260520_200023\frame_009\บางกอกน้อย.png,9,บางกอกน้อย,48.64788818359375,54.0,142,ฝนหนัก,3
cropped_districts_by_frame/central/20260520_210000\frame_002\บึงกุ่ม.png,2,บึงกุ่ม,48.49308776855469,59.0,217,ฝนหนัก,3
cropped_districts_by_frame/north/20260507_180025\frame_002\บางพลัด.png,2,บางพลัด,45.1363639831543,54.0,22,ฝนหนัก,3
cropped_districts_by_frame/central/20260504_180001\frame_004\ราชเทวี.png,4,ราชเทวี,54.48387145996094,59.0,62,ฝนหนัก,3
cropped_districts_by_frame/central/20260520_210000\frame_006\บางกะปิ.png,6,บางกะปิ,50.84917449951172,56.5,242,ฝนหนัก,3
cropped_districts_by_frame/central/20260520_210000\frame_000\บางกอกใหญ่.png,0,บางกอกใหญ่,45.25,54.0,52,ฝนหนัก,3
cropped_districts_by_frame/central/20260504_160000\frame_008\สายไหม.png,8,สายไหม,47.24712753295898,64.0,348,ฝนหนัก,3
cropped_districts_by_frame/central/20260520_200001\frame_011\สาทร.png,11,สาทร,53.71590805053711,56.5,44,ฝนหนัก,3
cropped_districts_by_frame/central/20260523_020000\frame_006\สายไหม.png,6,สายไหม,47.28389739990234,56.5,354,ฝนหนัก,3
cropped_districts_by_frame/north/20260312_060023\frame_004\สวนหลวง.png,4,สวนหลวง,50.164772033691406,59.0,88,ฝนหนัก,3
cropped_districts_by_frame/central/20260520_210000\frame_003\ยานนาวา.png,3,ยานนาวา,45.91860580444336,54.0,86,ฝนหนัก,3
cropped_districts_by_frame/north/20260504_170022\frame_007\สะพานสูง.png,7,สะพานสูง,48.99137878417969,66.5,290,ฝนหนัก,3
cropped_districts_by_frame/north/20260507_180025\frame_000\ป้อมปราบศัตรูพ่าย.png,0,ป้อมปราบศัตรูพ่าย,46.5,54.0,13,ฝนหนัก,3
cropped_districts_by_frame/central/20260508_190000\frame_003\วัฒนา.png,3,วัฒนา,45.60714340209961,56.5,56,ฝนหนัก,3
cropped_districts_by_frame/north/20260520_210023\frame_004\บางกะปิ.png,4,บางกะปิ,48.68112182617188,54.0,196,ฝนหนัก,3
cropped_districts_by_frame/central/20260520_210000\frame_007\วังทองหลาง.png,7,วังทองหลาง,46.8125,54.0,160,ฝนหนัก,3
cropped_districts_by_frame/north/20260312_070022\frame_004\มีนบุรี.png,4,มีนบุรี,49.21815872192383,66.5,424,ฝนหนัก,3
cropped_districts_by_frame/north/20260520_200023\frame_011\สาทร.png,11,สาทร,49.875,54.0,20,ฝนหนัก,3
cropped_districts_by_frame/north/20260508_180027\frame_009\คลองสามวา.png,9,คลองสามวา,45.114688873291016,56.5,1164,ฝนหนัก,3
cropped_districts_by_frame/central/20260504_180001\frame_001\ดุสิต.png,1,ดุสิต,50.66666793823242,54.0,6,ฝนหนัก,3
cropped_districts_by_frame/north/20260520_210023\frame_000\ป้อมปราบศัตรูพ่าย.png,0,ป้อมปราบศัตรูพ่าย,49.625,54.0,16,ฝนหนัก,3
cropped_districts_by_frame/north/20260520_210023\frame_001\บางคอแหลม.png,1,บางคอแหลม,48.31034469604492,51.5,29,ฝนหนัก,3
cropped_districts_by_frame/north/20260508_190023\frame_004\ราชเทวี.png,4,ราชเทวี,50.42856979370117,59.0,21,ฝนหนัก,3
cropped_districts_by_frame/central/20260523_010000\frame_004\บางซื่อ.png,4,บางซื่อ,45.25,46.5,2,ฝนหนัก,3
cropped_districts_by_frame/north/20260312_060023\frame_001\บางคอแหลม.png,1,บางคอแหลม,46.78845977783203,54.0,26,ฝนหนัก,3
cropped_districts_by_frame/central/20260525_010000\frame_004\บางพลัด.png,4,บางพลัด,47.75,54.0,10,ฝนหนัก,3
cropped_districts_by_frame/central/20260312_060001\frame_002\คลองเตย.png,2,คลองเตย,46.93269348144531,56.5,104,ฝนหนัก,3
cropped_districts_by_frame/north/20260520_210023\frame_010\บางนา.png,10,บางนา,45.46739196777344,54.0,92,ฝนหนัก,3
cropped_districts_by_frame/central/20260504_180001\frame_003\ป้อมปราบศัตรูพ่าย.png,3,ป้อมปราบศัตรูพ่าย,62.5,66.5,15,ฝนหนัก,3
cropped_districts_by_frame/central/20260508_170000\frame_007\คลองสามวา.png,7,คลองสามวา,46.62583923339844,59.0,298,ฝนหนัก,3
cropped_districts_by_frame/central/20260514_010000\frame_000\บางนา.png,0,บางนา,45.27450942993164,54.0,51,ฝนหนัก,3
cropped_districts_by_frame/central/20260520_200001\frame_005\ภาษีเจริญ.png,5,ภาษีเจริญ,46.05405426025391,54.0,185,ฝนหนัก,3
cropped_districts_by_frame/central/20260520_200001\frame_004\บางแค.png,4,บางแค,45.001258850097656,54.0,397,ฝนหนัก,3
cropped_districts_by_frame/north/20260508_180027\frame_010\คันนายาว.png,10,คันนายาว,46.85234832763672,54.0,298,ฝนหนัก,3
cropped_districts_by_frame/north/20260520_210023\frame_006\สะพานสูง.png,6,สะพานสูง,48.13398742675781,54.0,306,ฝนหนัก,3
cropped_districts_by_frame/north/20260508_180027\frame_011\คันนายาว.png,11,คันนายาว,48.03010177612305,56.5,299,ฝนหนัก,3
cropped_districts_by_frame/central/20260520_200001\frame_006\สายไหม.png,6,สายไหม,45.66666793823242,54.0,3,ฝนหนัก,3
cropped_districts_by_frame/north/20260508_180027\frame_008\คันนายาว.png,8,คันนายาว,45.95229721069336,59.0,283,ฝนหนัก,3
cropped_districts_by_frame/north/20260504_160022\frame_009\หนองจอก.png,9,หนองจอก,45.26021957397461,66.5,1101,ฝนหนัก,3
cropped_districts_by_frame/north/20260520_210023\frame_004\ราษฎร์บูรณะ.png,4,ราษฎร์บูรณะ,45.18055725097656,54.0,72,ฝนหนัก,3
cropped_districts_by_frame/central/20260520_200001\frame_011\ป้อมปราบศัตรูพ่าย.png,11,ป้อมปราบศัตรูพ่าย,54.0,54.0,3,ฝนหนัก,3
cropped_districts_by_frame/north/20260312_060023\frame_002\สาทร.png,2,สาทร,50.18421173095703,54.0,19,ฝนหนัก,3
cropped_districts_by_frame/north/20260504_180023\frame_002\สัมพันธวงศ์.png,2,สัมพันธวงศ์,52.5,54.0,5,ฝนหนัก,3
cropped_districts_by_frame/central/20260312_060001\frame_011\คันนายาว.png,11,คันนายาว,52.41292190551758,64.0,178,ฝนหนัก,3
cropped_districts_by_frame/central/20260520_200001\frame_009\พระนคร.png,9,พระนคร,48.33333206176758,54.0,30,ฝนหนัก,3
cropped_districts_by_frame/north/20260520_210023\frame_002\ราษฎร์บูรณะ.png,2,ราษฎร์บูรณะ,45.81818008422852,54.0,66,ฝนหนัก,3
cropped_districts_by_frame/north/20260520_200023\frame_011\บางพลัด.png,11,บางพลัด,45.774192810058594,54.0,62,ฝนหนัก,3
cropped_districts_by_frame/central/20260520_200001\frame_010\บางกอกน้อย.png,10,บางกอกน้อย,49.125,54.0,120,ฝนหนัก,3
cropped_districts_by_frame/central/20260508_190000\frame_000\สะพานสูง.png,0,สะพานสูง,49.39285659790039,59.0,280,ฝนหนัก,3
cropped_districts_by_frame/north/20260504_170022\frame_011\สัมพันธวงศ์.png,11,สัมพันธวงศ์,61.5,61.5,5,ฝนหนัก,3
cropped_districts_by_frame/central/20260520_200001\frame_002\ภาษีเจริญ.png,2,ภาษีเจริญ,50.32432556152344,56.5,185,ฝนหนัก,3
cropped_districts_by_frame/central/20260520_200001\frame_010\บางรัก.png,10,บางรัก,50.04166793823242,54.0,24,ฝนหนัก,3
cropped_districts_by_frame/central/20260504_180001\frame_006\จตุจักร.png,6,จตุจักร,46.10247421264648,56.5,283,ฝนหนัก,3
cropped_districts_by_frame/central/20260504_180001\frame_008\บางพลัด.png,8,บางพลัด,46.23684310913086,54.0,38,ฝนหนัก,3
cropped_districts_by_frame/north/20260504_180023\frame_000\บางรัก.png,0,บางรัก,47.75,51.5,2,ฝนหนัก,3
cropped_districts_by_frame/north/20260520_210023\frame_002\บางขุนเทียน.png,2,บางขุนเทียน,45.18421173095703,56.5,1045,ฝนหนัก,3
cropped_districts_by_frame/central/20260508_190000\frame_009\บางพลัด.png,9,บางพลัด,45.58333206176758,54.0,30,ฝนหนัก,3
cropped_districts_by_frame/central/20260520_200001\frame_008\บางพลัด.png,8,บางพลัด,45.5625,54.0,32,ฝนหนัก,3
cropped_districts_by_frame/north/20260508_190023\frame_004\ปทุมวัน.png,4,ปทุมวัน,53.568965911865234,64.0,29,ฝนหนัก,3
cropped_districts_by_frame/north/20260520_210023\frame_003\สาทร.png,3,สาทร,50.32352828979492,54.0,17,ฝนหนัก,3
cropped_districts_by_frame/central/20260508_170000\frame_010\คลองสามวา.png,10,คลองสามวา,47.915313720703125,59.0,431,ฝนหนัก,3
cropped_districts_by_frame/north/20260504_170022\frame_005\ลาดกระบัง.png,5,ลาดกระบัง,49.73042297363281,66.5,332,ฝนหนัก,3
cropped_districts_by_frame/central/20260520_210000\frame_003\สาทร.png,3,สาทร,45.80232620239258,54.0,43,ฝนหนัก,3
cropped_districts_by_frame/central/20260312_070000\frame_001\คันนายาว.png,1,คันนายาว,49.386905670166016,59.0,168,ฝนหนัก,3
cropped_districts_by_frame/central/20260504_160000\frame_003\ดอนเมือง.png,3,ดอนเมือง,51.68656539916992,61.5,335,ฝนหนัก,3
cropped_districts_by_frame/central/20260525_010000\frame_002\บางกอกน้อย.png,2,บางกอกน้อย,46.27722930908203,59.0,101,ฝนหนัก,3
cropped_districts_by_frame/central/20260312_060001\frame_003\บางคอแหลม.png,3,บางคอแหลม,45.34146499633789,54.0,41,ฝนหนัก,3
cropped_districts_by_frame/north/20260504_160022\frame_011\คลองสามวา.png,11,คลองสามวา,45.837501525878906,61.5,1000,ฝนหนัก,3
cropped_districts_by_frame/central/20260520_210000\frame_002\สัมพันธวงศ์.png,2,สัมพันธวงศ์,49.0,54.0,3,ฝนหนัก,3
cropped_districts_by_frame/central/20260508_190000\frame_002\บึงกุ่ม.png,2,บึงกุ่ม,46.71929931640625,56.5,228,ฝนหนัก,3
cropped_districts_by_frame/central/20260504_180001\frame_005\ตลิ่งชัน.png,5,ตลิ่งชัน,47.01346969604492,66.5,297,ฝนหนัก,3
cropped_districts_by_frame/central/20260520_210000\frame_002\สาทร.png,2,สาทร,49.67567443847656,54.0,37,ฝนหนัก,3
cropped_districts_by_frame/north/20260312_060023\frame_006\สะพานสูง.png,6,สะพานสูง,48.32119369506836,59.0,302,ฝนหนัก,3
cropped_districts_by_frame/central/20260520_210000\frame_001\บางรัก.png,1,บางรัก,54.5434799194336,56.5,23,ฝนหนัก,3
cropped_districts_by_frame/central/20260520_200001\frame_006\บางกอกใหญ่.png,6,บางกอกใหญ่,50.3983039855957,54.0,59,ฝนหนัก,3
cropped_districts_by_frame/central/20260312_070000\frame_007\มีนบุรี.png,7,มีนบุรี,48.31176376342773,66.5,425,ฝนหนัก,3
cropped_districts_by_frame/central/20260317_140002\frame_005\หลักสี่.png,5,หลักสี่,51.30263137817383,59.0,114,ฝนหนัก,3
cropped_districts_by_frame/central/20260520_210000\frame_000\บางพลัด.png,0,บางพลัด,47.98648834228516,54.0,37,ฝนหนัก,3
cropped_districts_by_frame/central/20260317_140002\frame_000\บางเขน.png,0,บางเขน,45.15909194946289,59.0,220,ฝนหนัก,3
cropped_districts_by_frame/north/20260520_210023\frame_003\ยานนาวา.png,3,ยานนาวา,46.70408248901367,54.0,98,ฝนหนัก,3
cropped_districts_by_frame/north/20260520_210023\frame_000\สัมพันธวงศ์.png,0,สัมพันธวงศ์,47.5,54.0,5,ฝนหนัก,3
cropped_districts_by_frame/north/20260312_060023\frame_002\สวนหลวง.png,2,สวนหลวง,45.382354736328125,56.5,85,ฝนหนัก,3
cropped_districts_by_frame/central/20260525_010000\frame_000\ภาษีเจริญ.png,0,ภาษีเจริญ,46.26776123046875,59.0,183,ฝนหนัก,3
cropped_districts_by_frame/central/20260520_210000\frame_001\บางคอแหลม.png,1,บางคอแหลม,50.71428680419922,54.0,35,ฝนหนัก,3
cropped_districts_by_frame/north/20260504_160022\frame_006\หลักสี่.png,6,หลักสี่,46.54098510742188,54.0,122,ฝนหนัก,3
cropped_districts_by_frame/central/20260520_210000\frame_005\คันนายาว.png,5,คันนายาว,46.7528076171875,56.5,267,ฝนหนัก,3
cropped_districts_by_frame/central/20260520_200001\frame_005\พระนคร.png,5,พระนคร,48.140625,54.0,32,ฝนหนัก,3
cropped_districts_by_frame/north/20260312_060023\frame_003\พระโขนง.png,3,พระโขนง,45.27659606933594,54.0,94,ฝนหนัก,3
cropped_districts_by_frame/central/20260218_130000\frame_002\หนองแขม.png,2,หนองแขม,47.784915924072266,66.5,179,ฝนหนัก,3
cropped_districts_by_frame/central/20260520_200001\frame_001\บางพลัด.png,1,บางพลัด,49.92856979370117,54.0,35,ฝนหนัก,3
cropped_districts_by_frame/central/20260520_200001\frame_008\ป้อมปราบศัตรูพ่าย.png,8,ป้อมปราบศัตรูพ่าย,50.07143020629883,54.0,7,ฝนหนัก,3
cropped_districts_by_frame/north/20260508_190023\frame_002\บางกะปิ.png,2,บางกะปิ,51.58293914794922,64.0,211,ฝนหนัก,3
cropped_districts_by_frame/central/20260520_210000\frame_007\ลาดกระบัง.png,7,ลาดกระบัง,47.56145095825195,66.5,358,ฝนหนัก,3
cropped_districts_by_frame/central/20260504_160000\frame_006\ดอนเมือง.png,6,ดอนเมือง,49.74362564086914,61.5,353,ฝนหนัก,3
cropped_districts_by_frame/central/20260504_160000\frame_004\ดอนเมือง.png,4,ดอนเมือง,47.288352966308594,59.0,352,ฝนหนัก,3
cropped_districts_by_frame/central/20260523_010000\frame_004\บางพลัด.png,4,บางพลัด,48.375,56.5,8,ฝนหนัก,3
cropped_districts_by_frame/central/20260524_030001\frame_009\สัมพันธวงศ์.png,9,สัมพันธวงศ์,54.0,54.0,1,ฝนหนัก,3
cropped_districts_by_frame/north/20260504_160022\frame_011\มีนบุรี.png,11,มีนบุรี,52.77193069458008,64.0,57,ฝนหนัก,3
cropped_districts_by_frame/central/20260520_200001\frame_002\ทวีวัฒนา.png,2,ทวีวัฒนา,45.47006988525391,56.5,284,ฝนหนัก,3
cropped_districts_by_frame/north/20260504_180023\frame_003\สัมพันธวงศ์.png,3,สัมพันธวงศ์,55.0,56.5,5,ฝนหนัก,3
cropped_districts_by_frame/north/20260504_160022\frame_005\บางเขน.png,5,บางเขน,46.152122497558594,59.0,424,ฝนหนัก,3
cropped_districts_by_frame/central/20260312_060001\frame_010\คันนายาว.png,10,คันนายาว,50.84659194946289,64.0,176,ฝนหนัก,3
cropped_districts_by_frame/central/20260508_190000\frame_005\ราชเทวี.png,5,ราชเทวี,49.08333206176758,56.5,60,ฝนหนัก,3
cropped_districts_by_frame/central/20260525_010000\frame_002\ธนบุรี.png,2,ธนบุรี,47.55769348144531,54.0,26,ฝนหนัก,3
cropped_districts_by_frame/central/20260508_190000\frame_003\บึงกุ่ม.png,3,บึงกุ่ม,46.13973617553711,54.0,229,ฝนหนัก,3
cropped_districts_by_frame/central/20260525_010000\frame_007\พระโขนง.png,7,พระโขนง,45.95000076293945,54.0,100,ฝนหนัก,3
cropped_districts_by_frame/central/20260504_180001\frame_010\ทวีวัฒนา.png,10,ทวีวัฒนา,48.00914764404297,66.5,328,ฝนหนัก,3
cropped_districts_by_frame/central/20260520_210000\frame_007\บางนา.png,7,บางนา,46.59259414672852,54.0,54,ฝนหนัก,3
cropped_districts_by_frame/central/20260504_180001\frame_002\สวนหลวง.png,2,สวนหลวง,45.33802795410156,56.5,142,ฝนหนัก,3
cropped_districts_by_frame/north/20260520_210023\frame_002\บางคอแหลม.png,2,บางคอแหลม,49.08928680419922,54.0,28,ฝนหนัก,3
cropped_districts_by_frame/central/20260520_210000\frame_005\สะพานสูง.png,5,สะพานสูง,48.47183227539063,64.0,284,ฝนหนัก,3
cropped_districts_by_frame/central/20260525_010000\frame_001\บางกอกใหญ่.png,1,บางกอกใหญ่,52.49056625366211,59.0,53,ฝนหนัก,3
cropped_districts_by_frame/central/20260504_170000\frame_011\บางกะปิ.png,11,บางกะปิ,50.47286987304688,56.5,258,ฝนหนัก,3
cropped_districts_by_frame/north/20260520_210023\frame_001\วัฒนา.png,1,วัฒนา,49.40697860717773,54.0,86,ฝนหนัก,3
cropped_districts_by_frame/central/20260520_210000\frame_004\วัฒนา.png,4,วัฒนา,46.363014221191406,54.0,73,ฝนหนัก,3
cropped_districts_by_frame/central/20260508_170000\frame_011\คลองสามวา.png,11,คลองสามวา,47.13051223754883,61.5,567,ฝนหนัก,3
cropped_districts_by_frame/north/20260520_210023\frame_004\ราชเทวี.png,4,ราชเทวี,46.772727966308594,54.0,55,ฝนหนัก,3
cropped_districts_by_frame/central/20260508_190000\frame_006\ภาษีเจริญ.png,6,ภาษีเจริญ,45.95121765136719,59.0,41,ฝนหนัก,3
cropped_districts_by_frame/central/20260520_200001\frame_002\หนองแขม.png,2,หนองแขม,45.714874267578125,56.5,363,ฝนหนัก,3
cropped_districts_by_frame/central/20260228_070000\frame_002\สายไหม.png,2,สายไหม,47.33333206176758,54.0,3,ฝนหนัก,3
cropped_districts_by_frame/north/20260520_210023\frame_002\ทุ่งครุ.png,2,ทุ่งครุ,46.38188934326172,56.5,254,ฝนหนัก,3
cropped_districts_by_frame/central/20260508_190000\frame_009\ภาษีเจริญ.png,9,ภาษีเจริญ,45.42856979370117,64.0,70,ฝนหนัก,3
